Geno ID,ADNI,AP,ARH,MDNI,MaxSur,MinSur,AvgSur,CropY
1012.0,239.97037037037038,0.008518518518518517,78.40037037037038,878.3333333333334,73.25555555555555,54.54814814814814,62.615925925925936,47.34814814814815
1013.0,233.86914893617023,0.0074468085106383,75.77659574468086,878.1914893617021,73.75319148936171,53.08936170212765,61.96914893617021,47.28297872340425
1014.0,200.46000000000004,0.01777777777777778,83.03777777777778,817.8888888888889,71.12222222222222,54.94444444444445,61.836666666666666,49.288888888888884
1015.0,293.98083333333335,0.0,61.517500000000005,897.9166666666666,69.04166666666666,47.31666666666666,56.100833333333334,43.15833333333334
1016.0,293.98083333333335,0.0,61.517500000000005,897.9166666666666,69.04166666666667,47.31666666666666,56.10083333333335,43.699999999999996
1017.0,305.8488888888889,0.0,59.50888888888889,916.6666666666666,69.45555555555558,48.05555555555556,56.96,38.68888888888888
1018.0,70.50750000000001,0.01,81.80875,364.625,64.2625,52.325,58.126250000000006,31.9375
1019.0,87.32666666666667,0.025000000000000005,86.20166666666665,368.3333333333333,69.53333333333335,52.63333333333333,60.913333333333334,39.2
102.0,285.08714285714285,0.0,61.52357142857143,896.4285714285714,68.85714285714286,45.0,54.378571428571426,41.43571428571429
1020.0,120.43083333333334,0.025833333333333337,84.42833333333333,474.1666666666667,65.96666666666668,49.13333333333333,57.0975,45.34166666666666
1021.0,338.234,0.0,54.926,977.0,69.1,39.42,50.922000000000004,40.8
1022.0,338.23400000000004,0.0,54.92600000000001,977.0,69.1,39.42,50.922,40.459999999999994
1023.0,338.23400000000004,0.0,54.926,977.0,69.10000000000001,39.42,50.922,40.14
1024.0,337.9075,0.0,54.512499999999996,978.0,68.725,39.6,51.0,42.3
1025.0,132.94133333333335,0.011333333333333334,79.20633333333333,543.0666666666667,63.67333333333333,48.033333333333324,54.947,47.333333333333336
1026.0,207.13333333333335,0.011666666666666667,79.67333333333333,668.6666666666666,73.43333333333334,57.71666666666667,64.87833333333333,51.31666666666667
1027.0,137.1107142857143,0.01642857142857143,83.0292857142857,512.1428571428571,72.04285714285714,55.1,62.78142857142857,46.778571428571425
1028.0,47.43333333333334,0.013333333333333334,85.46,271.6666666666667,64.26666666666667,53.18333333333334,58.43833333333333,36.31666666666667
1029.0,51.08,0.011428571428571429,85.62714285714287,274.2857142857143,65.87142857142857,54.92857142857143,60.13142857142857,33.285714285714285
103.0,288.70666666666665,0.0,61.28066666666666,900.9333333333333,68.82000000000001,44.506666666666675,54.04666666666667,46.05333333333333
1030.0,71.09125,0.0125,83.49624999999999,354.0,65.275,53.574999999999996,59.16625,31.0625
1031.0,35.70428571428572,0.0014285714285714286,95.03142857142856,236.14285714285714,40.51428571428571,31.857142857142858,35.19714285714286,48.34285714285715
1032.0,86.71916666666668,0.012499999999999999,76.205,435.4166666666667,61.80000000000001,49.66666666666668,55.17583333333334,47.96666666666667
1033.0,246.62894736842108,0.006315789473684211,73.74052631578948,870.1052631578947,72.45263157894736,51.463157894736845,60.600526315789466,42.25263157894737
1034.0,194.86149377593347,0.0072614107883817456,76.25917012448127,696.7427385892116,71.3514522821577,51.76639004149377,60.20887966804982,48.20705394190869
1035.0,293.98083333333335,0.0,61.517500000000005,897.9166666666666,69.04166666666667,47.31666666666667,56.100833333333334,41.56666666666667
1036.0,299.29499999999985,0.0011764705882352942,66.39235294117648,891.1764705882352,72.05,47.644117647058835,58.61852941176469,42.33823529411765
1037.0,297.028,0.0,61.21849999999999,913.0,68.99,45.12500000000001,54.52600000000001,44.275000000000006
1038.0,223.7768867924529,0.006792452830188681,76.15226415094341,814.1981132075472,73.39339622641512,52.957547169811335,61.70037735849057,46.45754716981132
1039.0,269.2757142857143,0.0071428571428571435,75.85142857142857,900.1428571428571,71.75714285714285,53.128571428571426,62.037142857142854,36.199999999999996
104.0,182.00125,0.0,62.923750000000005,722.375,53.175,33.0,41.727500000000006,66.6
1040.0,246.64500000000004,0.004,68.21600000000001,845.1,78.11,59.57000000000001,67.622,47.720000000000006
1041.0,174.50500000000002,0.004,77.54299999999999,593.4,70.91,54.86,61.706999999999994,36.309999999999995
1042.0,326.0666666666667,0.0,67.79222222222222,939.3333333333334,76.74444444444445,57.13333333333334,65.44333333333333,48.96666666666667
1043.0,304.93545454545455,0.0009090909090909091,68.99121212121213,891.4848484848485,73.41818181818182,51.396969696969705,61.14909090909091,45.375757575757575
1044.0,299.8379166666667,0.0004166666666666667,67.89750000000002,872.5833333333334,72.30416666666666,49.020833333333336,59.437916666666666,47.69166666666666
1045.0,301.15826086956525,0.0008695652173913044,69.11043478260872,872.1739130434783,72.47826086956523,49.93478260869566,60.13695652173912,45.49565217391305
1046.0,206.167,0.002,64.814,677.2,64.96000000000001,41.71,51.94100000000001,56.71
1047.0,328.321,0.0,71.627,930.5,74.89000000000001,52.010000000000005,62.398,42.72
1048.0,15.932500000000001,0.0075,93.60624999999999,136.125,48.3875,37.074999999999996,42.33625000000001,46.6
1049.0,186.89176470588237,0.0,75.19647058823529,795.8823529411765,54.19411764705882,34.823529411764696,42.680588235294124,58.26470588235295
105.0,291.6953846153846,0.0,56.2576923076923,901.2307692307693,70.8923076923077,44.91538461538461,55.2553846153846,61.76923076923077
1050.0,326.06666666666666,0.0,67.79222222222222,939.3333333333334,76.74444444444444,57.13333333333334,65.44333333333333,47.82222222222222
1051.0,205.98166666666668,0.0005555555555555556,73.195,773.2777777777778,64.66111111111111,44.11666666666667,52.44944444444444,50.10555555555556
1052.0,259.75100000000003,0.0005,75.53850000000003,910.4,72.04,50.62,60.156000000000006,49.68
1053.0,216.70409090909095,0.0018181818181818182,68.73772727272728,791.2272727272727,74.86363636363639,54.9,62.783181818181816,39.39545454545455
1054.0,314.1966666666667,0.0033333333333333335,72.77333333333333,935.5,75.91666666666667,54.38333333333333,63.768333333333324,40.6
1055.0,153.79217391304348,0.016956521739130436,81.56434782608696,552.5217391304348,68.56956521739131,51.87826086956521,59.576521739130435,44.11739130434783
1056.0,254.18719999999993,0.0036000000000000003,75.542,837.0,74.64200000000001,53.725999999999985,62.967600000000004,52.16200000000001
1057.0,257.12416666666667,0.0008333333333333334,77.52750000000003,855.0416666666666,67.20833333333331,46.225,55.25625,46.887499999999996
1058.0,104.54777777777778,0.0044444444444444444,87.06,589.4444444444445,56.70000000000001,39.73333333333333,46.46333333333333,51.63333333333334
1059.0,290.14,0.006666666666666667,78.78000000000002,903.6666666666666,71.7,54.53333333333333,62.74333333333334,31.53333333333333
106.0,291.6953846153846,0.0,56.25769230769231,901.2307692307693,70.8923076923077,44.91538461538461,55.25538461538462,62.30769230769231
1060.0,298.79333333333335,0.005,77.58500000000001,918.0,71.14999999999999,52.93333333333333,61.89333333333334,45.15
1061.0,261.01599999999996,0.008,76.602,819.8,64.29999999999998,45.190000000000005,53.18300000000001,57.75999999999999
1062.0,242.57487804878053,0.005853658536585367,71.34195121951221,763.2439024390244,70.0390243902439,47.800000000000004,57.78804878048781,46.74146341463414
1063.0,267.27250000000004,0.0075,74.11,903.0,73.55000000000001,52.9,62.544999999999995,55.6875
1064.0,263.8057142857143,0.0,78.36571428571428,858.2857142857143,77.67142857142858,58.44285714285714,67.41714285714286,47.32857142857142
1065.0,338.23400000000004,0.0,54.926,977.0,69.1,39.42,50.922,51.17999999999999
1066.0,69.9,0.012222222222222225,88.06277777777778,453.27777777777777,73.15,56.211111111111116,62.832222222222235,43.78333333333333
1067.0,89.23166666666667,0.01,81.06333333333335,416.8333333333333,65.16666666666667,51.96666666666667,58.468333333333334,30.36666666666667
1068.0,75.06857142857143,0.011428571428571429,84.61428571428573,358.57142857142856,65.78571428571429,53.88571428571429,59.59571428571428,33.114285714285714
1069.0,95.34333333333332,0.014000000000000002,77.784,497.6,75.68,60.50666666666666,66.62666666666668,50.233333333333334
107.0,288.63166666666666,0.0,54.30666666666667,896.25,71.80000000000001,46.091666666666676,56.29916666666667,61.991666666666674
1070.0,97.878,0.00625,80.0015,497.325,74.14750000000001,58.25999999999999,64.96850000000003,47.019999999999996
1071.0,76.43146341463414,0.015121951219512198,83.79414634146343,442.3170731707317,74.09756097560974,58.72926829268292,64.71341463414635,46.88536585365855
1072.0,97.245,0.01,80.43833333333335,493.8333333333333,74.53333333333333,60.75000000000001,66.00166666666667,39.3
1073.0,74.94749999999999,0.015000000000000001,83.4275,492.0,71.275,59.775000000000006,64.52,34.9
1074.0,116.50999999999999,0.012,82.126,590.4,74.19999999999999,59.94000000000001,65.526,30.139999999999997
1075.0,97.24499999999999,0.01,80.43833333333335,493.8333333333333,74.53333333333333,60.75,66.00166666666667,38.46666666666667
1076.0,87.21799999999999,0.012,79.96000000000001,414.2,74.82000000000001,61.55999999999999,66.624,34.82
1077.0,169.566,0.002,69.95,691.4,78.29999999999998,61.660000000000004,68.26,43.85999999999999
1078.0,202.1271428571429,0.004285714285714286,67.34857142857143,772.7142857142857,80.62857142857142,61.41428571428571,68.95142857142856,44.31428571428571
1079.0,202.12714285714284,0.004285714285714286,67.34857142857143,772.7142857142857,80.62857142857142,61.414285714285704,68.95142857142858,45.528571428571425
108.0,277.9825,0.0,57.74000000000001,891.4166666666666,67.14999999999999,42.958333333333336,52.744166666666665,62.883333333333326
1080.0,130.88400000000001,0.002,71.392,646.6,77.82000000000001,61.82000000000001,68.176,47.4
1081.0,163.27611111111113,0.008888888888888889,76.2238888888889,590.1111111111111,75.42777777777779,58.46111111111111,65.55833333333334,40.82222222222222
1082.0,169.566,0.002,69.95,691.4,78.3,61.660000000000004,68.26,44.620000000000005
1083.0,257.36125000000004,0.0025,64.24875,856.75,79.425,58.375,67.45625,39.7375
1084.0,178.77642857142854,0.009107142857142859,81.35517857142858,669.1964285714286,68.50535714285714,49.98571428571428,58.35625000000001,48.00357142857143
1085.0,197.27625,0.005,59.14125,724.0,74.275,44.55,57.2675,38.1625
1086.0,331.50600000000003,0.0,58.736000000000004,981.2666666666667,66.19999999999999,39.9,50.61533333333333,47.03333333333333
1087.0,235.2475,0.0,56.386250000000004,878.125,59.47500000000001,35.7375,45.9775,53.7
1088.0,251.84142857142862,0.0,58.99571428571428,888.2857142857143,59.357142857142854,37.75714285714286,47.90857142857142,57.271428571428565
1089.0,188.3464864864865,0.001081081081081081,68.72702702702703,650.081081081081,56.41891891891893,39.74594594594596,47.07972972972973,58.140540540540535
109.0,168.2058,0.004000000000000001,68.4166,603.32,62.641999999999996,46.29199999999999,53.356600000000014,53.652
1090.0,171.02160000000003,0.007400000000000002,74.85700000000001,618.14,71.71799999999998,55.45800000000001,62.50920000000001,42.658
1091.0,293.98083333333335,0.0,61.517500000000005,897.9166666666666,69.04166666666667,47.31666666666666,56.100833333333334,45.13333333333333
1092.0,226.6945161290321,0.0018279569892473123,77.89419354838711,779.6344086021505,68.31397849462368,47.952688172043,57.123978494623636,51.31720430107528
1093.0,276.24125,0.0025,64.42,877.0,78.4875,57.199999999999996,66.71875,41.35
1094.0,189.28777777777773,0.0044444444444444444,72.13999999999999,641.5555555555555,60.08888888888888,39.95555555555555,48.84111111111111,37.388888888888886
1095.0,267.0816666666667,0.0016666666666666668,66.65416666666665,829.5833333333334,70.48333333333333,50.333333333333336,59.66083333333335,40.10833333333334
1096.0,199.85500000000002,0.00125,71.755,603.0,64.57499999999999,43.14999999999999,51.46625,52.5125
1097.0,271.89300000000003,0.002,62.339999999999996,877.6,79.08,56.830000000000005,66.481,38.290000000000006
1098.0,254.462,0.009000000000000001,78.565,815.0,64.50000000000001,46.61,54.096999999999994,58.11999999999999
1099.0,301.90857142857146,0.0,59.22285714285715,923.2857142857143,69.81428571428572,46.57142857142857,55.82,40.65714285714286
11.0,268.87307692307695,0.0,59.830769230769235,833.3846153846154,66.56923076923076,40.97692307692307,51.2776923076923,59.65384615384616
110.0,239.22818181818184,0.0,78.94000000000001,755.8181818181819,75.94545454545454,57.16363636363636,65.98181818181818,53.690909090909095
1100.0,301.80846153846153,0.0,60.74,926.5384615384615,69.9076923076923,45.96923076923077,55.323076923076925,40.8076923076923
1101.0,210.70428571428576,0.0014285714285714286,74.36428571428571,672.8571428571429,50.0,35.31428571428571,41.46999999999999,40.542857142857144
1102.0,289.3881818181818,0.0,62.99272727272728,890.3636363636364,68.47272727272727,46.74545454545454,55.38727272727272,46.47272727272727
1103.0,74.80538461538461,0.008461538461538463,79.45923076923077,380.9230769230769,62.43076923076922,49.94615384615385,55.49307692307691,27.47692307692308
1104.0,240.642,0.001,62.669,774.7,65.28999999999999,40.03,51.307,51.60999999999999
1105.0,270.67125,0.00125,62.53875000000001,868.0,60.7,37.075,47.905,52.650000000000006
1106.0,337.455,0.0,71.30875,951.5,74.475,51.5375,61.74,36.1625
1107.0,188.87230769230766,0.004615384615384616,63.65461538461538,688.0769230769231,66.68461538461538,43.707692307692305,53.671538461538475,42.900000000000006
1108.0,317.23117647058825,0.0,59.275294117647064,974.3529411764706,65.3235294117647,40.27058823529411,50.64411764705882,46.747058823529414
1109.0,82.89652173913043,0.016956521739130436,80.1886956521739,443.0,74.46956521739129,61.06956521739131,66.31347826086957,47.58695652173913
111.0,250.14269230769236,0.0007692307692307692,80.14884615384615,831.8461538461538,69.21923076923078,50.357692307692304,58.98076923076923,53.47307692307691
1110.0,281.326,0.002,65.58399999999999,958.2,62.239999999999995,40.239999999999995,50.086,29.639999999999997
1111.0,225.54916666666668,0.008166666666666668,73.82166666666669,728.7333333333333,71.02666666666666,49.63999999999999,59.32583333333335,49.851666666666674
1112.0,169.566,0.002,69.95,691.4,78.3,61.65999999999999,68.26,43.1
1113.0,266.3622222222223,0.0022222222222222222,65.47444444444443,872.4444444444445,78.30000000000001,56.77777777777777,66.25777777777778,42.666666666666664
1114.0,145.7214285714286,0.012857142857142859,78.27285714285715,574.4285714285714,74.9857142857143,57.461904761904776,64.92333333333333,39.45238095238095
1115.0,183.66375000000002,0.005,74.94541666666667,664.75,76.81666666666668,55.012499999999996,64.08791666666666,41.233333333333334
1116.0,248.05100000000002,0.004666666666666667,73.798,863.6,72.93666666666665,51.153333333333336,60.39466666666667,51.10333333333332
1117.0,187.462,0.004,74.785,623.5,75.14,52.290000000000006,62.020999999999994,40.08
1118.0,185.28148148148145,0.008148148148148151,75.91037037037039,654.3333333333334,75.49259259259259,52.833333333333336,62.4925925925926,46.60370370370372
1119.0,239.22818181818184,0.0,78.94000000000001,755.8181818181819,75.94545454545454,57.16363636363636,65.98181818181818,51.08181818181818
112.0,261.59700000000004,0.0,78.701,815.2,77.66,58.669999999999995,67.591,52.56999999999999
1120.0,238.23235294117652,0.0023529411764705885,76.59411764705882,797.2941176470588,74.91176470588235,53.41176470588236,62.838235294117645,49.40588235294118
1121.0,203.63363636363638,0.015454545454545459,82.98181818181818,832.2727272727273,71.29090909090908,55.13636363636363,61.96636363636364,43.054545454545455
1122.0,219.40125000000003,0.006875000000000001,77.67312500000001,793.125,74.31875,54.06875,62.7259375,50.73750000000001
1123.0,191.01399999999998,0.017,83.405,820.7,70.83000000000001,55.67,61.94,44.59999999999999
1124.0,230.56700000000004,0.006333333333333333,75.94233333333334,823.8666666666667,74.69,53.76333333333333,62.66166666666667,49.02333333333333
1125.0,233.8044444444445,0.005185185185185185,75.7340740740741,796.5185185185185,75.0148148148148,54.4037037037037,63.07888888888889,47.20370370370371
1126.0,191.83352941176474,0.007058823529411764,74.64588235294117,740.8823529411765,73.72352941176469,52.51764705882353,61.325294117647054,49.776470588235284
1127.0,222.56181818181815,0.007727272727272727,74.56136363636364,837.0,73.69999999999999,51.32727272727273,60.84954545454547,48.49090909090908
1128.0,255.01000000000005,0.0064,76.9812,893.04,74.04799999999999,54.724,63.107200000000006,47.43200000000001
1129.0,223.28909090909093,0.0009090909090909091,76.52,850.2727272727273,69.07272727272726,49.945454545454545,58.444545454545455,43.481818181818184
113.0,213.08360000000002,0.0032,75.26280000000001,794.36,73.68399999999998,52.303999999999995,61.515600000000006,53.916
1130.0,327.986,0.004,76.06800000000001,955.2,71.64000000000001,53.54,61.63199999999999,40.620000000000005
1131.0,329.1375,0.005,75.7925,958.25,69.775,52.775000000000006,60.63249999999999,43.15
1132.0,241.75333333333333,0.0,58.85,938.0,76.93333333333334,46.03333333333333,59.593333333333334,39.6
1133.0,289.20000000000005,0.0033333333333333335,77.55,898.3333333333334,75.34166666666667,56.35833333333333,64.635,49.741666666666674
1134.0,303.47545454545457,0.002727272727272727,77.07,934.8181818181819,75.01818181818182,55.68181818181818,64.17818181818183,52.33636363636363
1135.0,208.74105263157898,0.004736842105263157,75.39263157894737,776.4736842105264,72.84736842105262,52.22631578947368,60.850526315789466,55.72631578947368
1136.0,213.23000000000005,0.0017391304347826088,75.40652173913045,782.8695652173913,72.76086956521738,50.99565217391305,60.39304347826087,53.98260869565216
1137.0,289.494,0.006,79.168,903.2,73.75999999999999,54.98,63.802,38.12
1138.0,233.95000000000005,0.0032,75.07879999999999,808.96,74.57599999999998,53.675999999999995,62.496399999999994,53.8
1139.0,219.96444444444447,0.014444444444444446,82.82444444444444,829.2222222222222,70.45555555555555,52.01111111111112,60.47,45.85555555555555
114.0,235.22933333333333,0.008666666666666666,81.648,830.5333333333333,72.14,53.90666666666667,61.92533333333334,53.48666666666667
1140.0,327.98600000000005,0.004,76.06800000000001,955.2,71.64000000000001,53.54,61.63199999999999,41.7
1141.0,280.44187500000004,0.0025,73.43125,908.0625,74.98125,52.48125,62.298750000000005,43.949999999999996
1142.0,326.94,0.0025,75.355,958.75,69.625,51.875,60.08249999999999,33.075
1143.0,324.555,0.005,76.7,952.0,74.25,54.849999999999994,63.269999999999996,36.325
1144.0,278.1614285714286,0.005714285714285714,76.11428571428573,910.2857142857143,72.31428571428572,52.7,62.068571428571424,53.971428571428575
1145.0,289.494,0.006,79.16799999999999,903.2,73.76,54.98,63.802,41.68
1146.0,247.29500000000002,0.005,82.5,894.0,70.55,52.5,60.18,38.75
1147.0,277.9644444444445,0.003333333333333333,79.13555555555556,870.0,76.16666666666666,57.0,65.49111111111111,56.14444444444445
1148.0,298.79333333333335,0.005,77.58500000000001,918.0,71.15,52.93333333333334,61.89333333333334,42.81666666666666
1149.0,170.77344827586208,0.008275862068965517,71.16793103448278,653.9310344827586,70.87241379310343,54.62068965517241,61.69517241379312,42.310344827586206
115.0,263.8057142857143,0.0,78.36571428571428,858.2857142857143,77.67142857142858,58.44285714285714,67.41714285714286,52.68571428571429
1150.0,172.0637931034483,0.007931034482758621,71.72793103448276,663.6896551724138,71.99655172413793,55.50000000000001,62.618620689655174,43.18275862068966
1151.0,62.525,0.015000000000000003,76.842,363.1,61.68000000000001,50.14,55.359,47.87
1152.0,120.8927777777778,0.01055555555555556,80.08277777777779,534.2592592592592,73.94259259259259,57.43148148148148,64.40537037037035,45.14629629629629
1153.0,93.80727272727272,0.012727272727272728,76.02636363636363,465.72727272727275,61.45454545454547,49.27272727272727,54.73909090909091,43.01818181818182
1154.0,271.89300000000003,0.002,62.339999999999996,877.6,79.08,56.829999999999984,66.481,38.910000000000004
1155.0,86.71916666666665,0.012499999999999999,76.20499999999998,435.4166666666667,61.80000000000001,49.666666666666664,55.17583333333334,41.30833333333333
1156.0,122.94857142857143,0.011142857142857145,81.3757142857143,522.9714285714285,74.52857142857142,57.75428571428572,64.83314285714285,43.994285714285716
1157.0,124.85478260869567,0.014347826086956525,79.5067391304348,524.0217391304348,71.93260869565218,56.23260869565217,62.94195652173914,46.560869565217374
1158.0,87.9309090909091,0.020909090909090912,83.67409090909092,397.6818181818182,64.51363636363635,50.98636363636365,57.19545454545453,43.64090909090909
1159.0,82.13571428571429,0.022857142857142857,84.59333333333336,375.4761904761905,64.87619047619049,51.75714285714285,57.727619047619044,43.37619047619047
116.0,240.22799999999998,0.0008,80.68000000000002,819.2,68.42399999999999,50.039999999999985,58.517599999999995,58.50000000000001
1160.0,176.01000000000002,0.0025,74.565,639.75,59.925000000000004,40.474999999999994,49.015,47.65
1161.0,159.79333333333332,0.013333333333333334,81.325,548.6666666666666,72.48333333333333,56.88333333333335,63.49666666666666,43.11666666666667
1162.0,97.67333333333335,0.023333333333333334,84.83999999999999,402.3333333333333,70.46666666666667,52.15,60.940000000000005,43.133333333333326
1163.0,104.54777777777777,0.0044444444444444444,87.06,589.4444444444445,56.70000000000001,39.73333333333333,46.46333333333333,48.544444444444444
1164.0,234.2604999999999,0.0013333333333333333,75.23800000000001,780.8,68.72666666666667,47.989999999999995,57.26050000000003,48.45833333333333
1165.0,256.365,0.00125,59.82875,820.625,66.5875,41.15,52.36000000000001,49.6625
1166.0,15.932500000000001,0.007500000000000001,93.60624999999999,136.125,48.3875,37.075,42.33625000000001,47.512499999999996
1167.0,256.5964285714286,0.0007142857142857143,72.10285714285713,887.9285714285714,72.98571428571428,50.714285714285715,60.53928571428572,39.92857142857142
1168.0,273.639,0.001,67.097,911.5,70.22,45.43999999999999,56.412,36.989999999999995
1169.0,257.91200000000003,0.0,78.82866666666669,836.6666666666666,70.14,51.153333333333336,59.66866666666666,47.12666666666667
117.0,248.3116666666667,0.006666666666666667,81.3111111111111,851.3888888888889,72.82222222222221,54.31666666666667,62.86055555555554,55.544444444444444
1170.0,335.47999999999996,0.0,72.3925,950.375,73.925,50.8875,61.51375,22.562499999999996
1171.0,279.06,0.0,78.3,887.9166666666666,79.64166666666668,58.5,68.2125,42.90833333333333
1172.0,256.2341176470588,0.0,79.32176470588234,825.9411764705883,70.2764705882353,51.85294117647059,60.211176470588235,44.92941176470589
1173.0,239.084,0.0,78.602,827.0,75.36,55.86,64.798,33.42
1174.0,206.462,0.022,82.768,853.8,71.28,56.86,62.446000000000005,40.56
1175.0,281.58076923076925,0.0,77.30615384615385,891.0,80.2076923076923,58.607692307692304,68.43,44.23846153846153
1176.0,223.17399999999998,0.0,79.14399999999999,819.4,74.86,56.160000000000004,64.59400000000001,41.72
1177.0,101.78400000000002,0.004,77.30199999999999,348.4,48.22,29.9,37.626,41.66
1178.0,198.06456140350875,0.010526315789473687,70.67894736842106,699.0,69.78070175438596,50.38596491228072,58.35561403508772,46.65438596491229
1179.0,300.99684210526317,0.0,62.018421052631574,920.2105263157895,68.74736842105263,43.37894736842105,53.32631578947369,47.54736842105262
118.0,263.8057142857143,0.0,78.36571428571428,858.2857142857143,77.67142857142858,58.442857142857136,67.41714285714286,51.41428571428571
1180.0,228.1657142857143,0.003928571428571428,68.49750000000002,747.9285714285714,63.40000000000001,42.69285714285714,51.072142857142865,46.842857142857135
1181.0,160.10500000000002,0.007391304347826089,72.65043478260871,591.304347826087,62.736956521739124,46.04565217391305,52.92826086956522,47.17391304347828
1182.0,197.09118942731266,0.006035242290748902,75.49180616740081,686.9074889867842,67.48854625550663,47.88237885462556,56.535947136563856,51.063436123348026
1183.0,116.06699999999998,0.028999999999999998,79.48000000000002,505.2,70.60000000000001,56.470000000000006,62.334500000000006,37.435
1184.0,198.1006329113926,0.00835443037974684,77.0983544303797,735.246835443038,73.36392405063293,53.351898734177254,61.92462025316455,47.90886075949365
1185.0,267.2277777777778,0.0022222222222222222,60.72,870.3333333333334,79.15555555555555,56.50000000000001,66.24444444444444,42.44444444444444
1186.0,84.01757575757576,0.01363636363636364,81.94848484848484,463.8181818181818,74.63939393939395,59.72121212121211,65.50030303030303,49.23939393939394
1187.0,137.34937499999998,0.009375000000000001,79.7225,527.5625,56.08749999999999,40.825,47.266875,46.98125000000001
1188.0,175.25875000000002,0.0075,79.13125000000002,573.625,70.33125,54.81249999999999,61.6575,39.231249999999996
1189.0,286.67928571428575,0.0007142857142857143,67.32000000000002,846.4642857142857,72.02142857142859,48.17499999999999,58.79678571428571,47.546428571428585
119.0,219.18900000000002,0.001,61.261,722.3,55.31999999999999,38.55,47.07299999999999,54.989999999999995
1190.0,216.718,0.002,63.012,812.0,81.58,60.86,68.99600000000001,40.64
1191.0,164.7758139534884,0.014186046511627913,80.16139534883723,605.7441860465116,71.3232558139535,53.76279069767441,61.62162790697675,45.90697674418606
1192.0,190.47411764705885,0.012941176470588237,79.79823529411766,626.6470588235294,69.24117647058824,51.08823529411764,59.49941176470588,46.041176470588226
1193.0,136.11480000000003,0.0176,82.84120000000001,561.2,69.60400000000001,52.12799999999999,59.99,47.716
1194.0,185.87809523809526,0.015238095238095242,79.73142857142858,616.4285714285714,68.92380952380952,50.81904761904761,59.227142857142844,46.95238095238095
1195.0,121.05916666666668,0.029166666666666664,84.4625,482.3333333333333,65.4,48.57499999999999,56.6875,50.175000000000004
1196.0,238.1018965517241,0.00810344827586207,73.2044827586207,761.7068965517242,70.68103448275859,49.51896551724138,59.12017241379312,46.79827586206897
1197.0,218.192,0.005000000000000002,73.81633333333335,729.9,66.44500000000002,45.141666666666666,54.76566666666669,48.76333333333333
1198.0,201.83961538461537,0.007307692307692308,75.03307692307695,636.0384615384615,73.13461538461539,50.415384615384625,60.584615384615375,48.12307692307692
1199.0,69.605,0.027000000000000003,86.946,385.1,68.78999999999999,51.31,59.823,47.69
12.0,98.84640000000002,0.0008,79.49439999999998,411.6,51.599999999999994,38.064,43.50679999999999,44.54800000000002
120.0,250.23769230769233,0.003076923076923077,68.70076923076923,750.0769230769231,53.82307692307692,35.48461538461539,43.43923076923076,51.66153846153847
1200.0,235.91769230769225,0.0010256410256410256,73.68666666666667,795.2564102564103,65.87179487179488,44.22820512820513,53.849230769230765,46.2051282051282
1201.0,114.17222222222222,0.031111111111111114,84.29333333333334,455.1111111111111,65.44444444444444,48.655555555555566,56.57111111111111,49.37777777777778
1202.0,257.855,0.0,78.251,805.0,77.29999999999998,58.489999999999995,67.327,54.15
1203.0,275.8642857142857,0.0,79.32857142857142,932.5714285714286,61.871428571428574,44.5,51.78857142857144,56.12857142857143
